time_sec,time_nsec,timestamp,DATA0,DATA1,DATA2,DATA3,DATA4
1000087.0,0.545907,1069528.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5469291,1069529.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5479133,1069530.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5489104,1069531.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.54993176,1069531.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.55012894,1069532.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5510285,1069533.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.55201554,1069534.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.55300164,1069535.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5540097,1069535.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5542505,1069536.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5550256,1069537.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5560632,1069538.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5570526,1069539.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.55725884,1069539.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5580716,1069540.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5590937,1069541.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.56004024,1069542.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.56109643,1069543.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5612409,1069543.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.56212044,1069544.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5631311,1069545.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5641444,1069546.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.56520367,1069547.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.56539154,1069547.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.56622696,1069548.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5672364,1069549.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5683563,1069550.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.56924605,1069551.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5695014,1069551.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5702882,1069552.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.571306,1069553.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.57231665,1069554.0,0.0,1.0,0.0,0.0,0.0
1000087.0,0.5733659,1069555.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.57352304,1069556.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.57433915,1069556.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5753434,1069557.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5763824,1069558.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.57739234,1069559.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5776367,1069560.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5784147,1069561.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5794239,1069561.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.58042574,1069562.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.58146167,1069563.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5824678,1069564.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.58270264,1069565.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5834935,1069566.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.58449674,1069566.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5855124,1069567.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5865612,1069568.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5867195,1069569.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.58751607,1069570.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.58856726,1069570.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.58950543,1069571.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.59055376,1069572.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5915885,1069573.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5917494,1069574.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5925927,1069575.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5936446,1069576.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.59464407,1069576.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5956683,1069577.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.59662867,1069578.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5967672,1069579.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.59767246,1069580.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.59868026,1069581.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.5996909,1069581.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.60073733,1069582.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.6017432,1069583.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.6019139,1069584.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.6027398,1069585.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.60377,1069586.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.60470796,1069586.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.6057482,1069587.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.6067624,1069588.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.6069393,1069589.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.6077552,1069590.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.6088116,1069591.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.6097815,1069592.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.610898,1069592.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.6111083,1069593.0,0.0,1.0,1.0,0.0,0.0
1000087.0,0.611897,1069594.0,0.0,1.0,1.0,0.0,0.0
