time_sec,time_nsec,timestamp,DATA0,DATA1,DATA2,DATA3,DATA4
814855.0,0.69757485,150872.0,0.0,1.0,0.0,0.0,0.0
814855.0,0.697716,150872.0,0.0,1.0,0.0,0.0,0.0
814855.0,0.70060754,150879.0,0.0,1.0,0.0,0.0,0.0
814855.0,0.7015829,150880.0,0.0,1.0,1.0,0.0,0.0
814855.0,0.7025814,150881.0,0.0,1.0,1.0,0.0,0.0
814855.0,0.7035525,150882.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.704561,150882.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7055607,150883.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.70568013,150884.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7065804,150885.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.707602,150886.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.70859957,150887.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7096224,150887.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7097275,150888.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7106166,150889.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7116449,150890.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.71266365,150891.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7136624,150891.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.71377015,150892.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7146635,150893.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.71568537,150894.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.71672344,150895.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.71681786,150895.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7177243,150896.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7187462,150897.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7197449,150898.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7207699,150899.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7208581,150899.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.72177076,150900.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.72278666,150901.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7238164,150902.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.72481465,150903.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7249408,150903.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.72585344,150904.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.72686124,150905.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7279663,150906.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7288966,150907.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.72915125,150907.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7298918,150908.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.730917,150909.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7319782,150910.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7329693,150911.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.73301387,150912.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7339711,150912.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7350476,150913.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7359674,150914.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7369771,150915.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7370486,150916.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.73798776,150916.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.73900867,150917.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7401986,150918.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7410636,150919.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.74119115,150920.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.74212146,150920.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.74306774,150921.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.74410844,150922.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.74419427,150923.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7451916,150924.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.746119,150924.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.74711776,150925.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.74821496,150926.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7482636,150927.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.74917126,150928.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7501812,150928.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7511914,150929.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.75219655,150930.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7522342,150931.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7532172,150932.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7542317,150932.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7552545,150933.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7562742,150934.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7563727,150935.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.75725937,150936.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7583072,150936.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.75931597,150937.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.76039267,150938.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.76058435,150939.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7613325,150940.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.762342,150941.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7633424,150941.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7643678,150942.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.76445174,150943.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.76538014,150944.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7663965,150945.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7673845,150945.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.76842904,150946.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.76854753,150947.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.76942635,150948.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.77044606,150949.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7714567,150950.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7724464,150950.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.77346635,150951.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7735076,150952.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7744856,150953.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7755296,150954.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7765181,150955.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.77752876,150955.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7775738,150956.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.77854776,150957.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7795756,150958.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.78059363,150959.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7815871,150960.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.78262186,150960.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.78269815,150961.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7836108,150962.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.78463626,150963.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.78565145,150964.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7866671,150964.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7867608,150965.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.78767514,150966.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7887006,150967.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7897186,150968.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7907517,150969.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.790864,150969.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7917683,150970.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.79278064,150971.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.79378796,150972.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7948117,150973.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.79582095,150974.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7959511,150974.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.79685116,150975.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.79782486,150976.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.79883933,150977.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.7998705,150978.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.8003063,150979.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.8008771,150979.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.8018944,150980.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.8029072,150981.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.8039193,150982.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.805058,150983.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.80515933,150984.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.8059256,150984.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.80696344,150985.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.80801797,150986.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.80897284,150987.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.80906916,150988.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.8099997,150989.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.8109863,150989.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.811996,150990.0,0.0,1.0,1.0,0.0,1.0
814855.0,0.81301093,150991.0,0.0,1.0,1.0,0.0,1.0
