time_sec,time_nsec,timestamp,DATA0,DATA1,DATA2,DATA3,DATA4
815093.0,0.24997067,388424.0,0.0,1.0,1.0,0.0,0.0
815093.0,0.25094676,388424.0,0.0,1.0,1.0,0.0,0.0
815093.0,0.2520573,388425.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.2529633,388426.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.25400805,388427.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.25405073,388428.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.2550285,388428.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.25605178,388429.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.25705242,388430.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.25804996,388431.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.2581036,388432.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.25907898,388432.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.26007223,388433.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.26109242,388434.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.26211667,388435.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.26216507,388436.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.2631321,388437.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.26415467,388437.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.2651825,388438.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.2661724,388439.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.26717615,388440.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.26722527,388441.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.26819277,388442.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.26921415,388442.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.27025747,388443.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.27128506,388444.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.27138638,388445.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.27227783,388446.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.2733035,388447.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.27431273,388447.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.27535462,388448.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.2763195,388449.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.27636194,388450.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.277354,388451.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.27842999,388452.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.2793703,388452.0,0.0,1.0,1.0,0.0,1.0
815093.0,0.28036308,388453.0,0.0,1.0,1.0,0.0,1.0
