time_sec,time_nsec,timestamp,DATA0,DATA1,DATA2,DATA3,DATA4
1001942.0,0.51933,2924483.0,0.0,0.0,1.0,0.0,0.0
1001942.0,0.5201862,2924484.0,0.0,0.0,1.0,0.0,0.0
1001942.0,0.5210452,2924484.0,0.0,0.0,1.0,0.0,0.0
1001942.0,0.52209496,2924485.0,0.0,0.0,1.0,0.0,0.0
1001942.0,0.52309585,2924486.0,0.0,0.0,1.0,0.0,0.0
1001942.0,0.5232911,2924487.0,0.0,0.0,1.0,0.0,0.0
1001942.0,0.5240679,2924488.0,0.0,0.0,1.0,0.0,0.0
1001942.0,0.52512383,2924488.0,0.0,0.0,1.0,0.0,0.0
1001942.0,0.52618575,2924489.0,0.0,0.0,1.0,0.0,0.0
1001942.0,0.52721286,2924490.0,0.0,0.0,1.0,0.0,0.0
1001942.0,0.52737045,2924491.0,0.0,0.0,1.0,0.0,0.0
1001942.0,0.5281699,2924492.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5291672,2924492.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5301814,2924493.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.53124785,2924494.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5313933,2924495.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5322647,2924496.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5332072,2924496.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.53421116,2924497.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.53529096,2924498.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.53543663,2924499.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.536319,2924500.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5373471,2924501.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5383413,2924501.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.53931856,2924502.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.53946567,2924503.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5403583,2924504.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5413737,2924505.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5423219,2924505.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5433464,2924506.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.54350066,2924507.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5443802,2924508.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.54542255,2924509.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.54642725,2924510.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.54743695,2924510.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.547585,2924511.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.54842997,2924512.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5494957,2924513.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5504701,2924514.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.55147934,2924515.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5525391,2924515.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5526633,2924516.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.55347943,2924517.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5545311,2924518.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.55549955,2924519.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5566027,2924520.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5567255,2924520.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5576253,2924521.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5585644,2924522.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5595834,2924523.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5605886,2924524.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.561687,2924525.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.561836,2924525.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.56264377,2924526.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.563638,2924527.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.56466246,2924528.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.56569386,2924529.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.566695,2924530.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5668478,2924530.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5676873,2924531.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5687227,2924532.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5697751,2924533.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5707452,2924534.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5709021,2924535.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.57179284,2924535.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.57286286,2924536.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.57375336,2924537.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5748236,2924538.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.57582474,2924539.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5760069,2924540.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5769105,2924541.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.577929,2924541.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5788646,2924542.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5799048,2924543.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.58092356,2924544.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5810938,2924545.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5819907,2924546.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5830178,2924546.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5839546,2924547.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.58503604,2924548.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5860388,2924549.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.58618665,2924550.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.58708787,2924551.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.588084,2924551.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5890403,2924552.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5900917,2924553.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.59024715,2924554.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5910399,2924555.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5920961,2924556.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5930779,2924556.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5941093,2924557.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5950825,2924558.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.59526706,2924559.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5960727,2924560.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5970814,2924561.0,0.0,1.0,1.0,0.0,0.0
1001942.0,0.5980971,2924561.0,0.0,1.0,1.0,0.0,0.0
