time_sec,time_nsec,timestamp,DATA0,DATA1,DATA2,DATA3,DATA4
814899.0,0.9998307,195178.0,0.0,0.0,1.0,0.0,0.0
814900.0,0.0009822845,195178.0,0.0,0.0,1.0,0.0,0.0
814900.0,0.0018429756,195179.0,0.0,1.0,1.0,0.0,0.0
814900.0,0.0028357506,195180.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.0038740635,195181.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.0048656464,195182.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.0049283504,195183.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.005901575,195183.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.006901741,195184.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.00791955,195185.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.008938789,195186.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.00906539,195187.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.009959936,195187.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.010989428,195188.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.012027979,195189.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.01218462,195190.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.0130188465,195191.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.014041185,195191.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.015048742,195192.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.016051054,195193.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.016149044,195194.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.017067194,195195.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.018072128,195195.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.019088745,195196.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.020117998,195197.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.02019906,195198.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.021107912,195199.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.022137165,195199.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.023149252,195200.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.024148226,195201.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.02423048,195202.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.025169611,195203.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.0261724,195204.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.027192831,195204.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.028194666,195205.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.028276205,195206.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.029208899,195207.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.030241251,195208.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.031234026,195208.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.032254934,195209.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.032337904,195210.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.033275843,195211.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.034273386,195212.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.035294533,195212.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.036318302,195213.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.036400795,195214.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.037316322,195215.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.03833723,195216.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.039357662,195216.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.040359497,195217.0,0.0,1.0,1.0,0.0,1.0
814900.0,0.04044509,195218.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.041368246,195219.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.04237652,195220.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.04338312,195221.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.044468164,195221.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.045431376,195222.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.045531034,195223.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.04642892,195224.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.04742217,195225.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.04844451,195226.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.049468994,195226.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.049562216,195227.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.050483942,195228.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.05150652,195229.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.05253887,195230.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.053524733,195231.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.05454731,195231.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.05462265,195232.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.055548668,195233.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.056569815,195234.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.05759144,195235.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.058605194,195236.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.058681965,195236.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.059618235,195237.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.060642958,195238.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.061629295,195239.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.06265497,195240.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.06366444,195241.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.06374216,195241.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.06467295,195242.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.06571412,195243.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.066734076,195244.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.06773186,195245.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.067815065,195245.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.06875157,195246.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.0697515,195247.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.070777416,195248.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.07178521,195249.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.07280469,195250.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.07288146,195250.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.07381058,195251.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.07483101,195252.0,0.0,1.0,1.0,1.0,1.0
814900.0,0.0758481,195253.0,0.0,1.0,1.0,1.0,1.0
